Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.Set)",8323,40672,32349,"388.67%",0.8673405585660692,3.92700588973641,3.059665331170341,"352.76%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.List)",2443,4352,1909,"78.14%",0.25458524385160486,0.4201988992951627,0.16561365544355783,"65.05%"
"io.swagger.models.SecurityRequirement[0]",4348,1566,-2782,"-63.98%",0.4531054606085869,0.15120208554600753,-0.30190337506257936,"-66.63%"
"public java.util.Map com.github.kongchen.swagger.docgen.reader.AbstractReader.updateTagsForApi(java.util.Map|io.swagger.annotations.Api)",706,733,27,"3.82%",0.07357232180075031,0.0707733899777928,-0.002798931822957512,"-3.8%"
"public java.lang.String[] com.github.kongchen.swagger.docgen.reader.AbstractReader.updateOperationProduces(java.lang.String[]|java.lang.String[]|io.swagger.models.Operation)",129,260,131,"101.55%",0.013443101292205085,0.025103794535097035,0.01166069324289195,"86.74%"
"public java.util.Set com.github.kongchen.swagger.docgen.reader.AbstractReader.getTypesToSkip()",6558,9522,2964,"45.2%",0.6834097540641935,0.9193781983199768,0.23596844425578334,"34.53%"
"public java.lang.String[] com.github.kongchen.swagger.docgen.reader.AbstractReader.updateOperationConsumes(java.lang.String[]|java.lang.String[]|io.swagger.models.Operation)",363,59,-304,"-83.75%",0.03782826177573989,0.005696630298348943,-0.03213163147739095,"-84.94%"
"public java.lang.String com.github.kongchen.swagger.docgen.reader.AbstractReader.parseOperationPath(java.lang.String|java.util.Map)",8256,25157,16901,"204.71%",0.8603584827011255,2.4289852273824466,1.5686267446813211,"182.32%"
"public java.util.Set com.github.kongchen.swagger.docgen.reader.AbstractReader.typesToSkip",9586,12214,2628,"27.41%",0.9989578991246353,1.1792990248141353,0.1803411256895,"18.05%"
"public java.util.List com.github.kongchen.swagger.docgen.reader.AbstractReader.getParameters(java.lang.reflect.Type|java.util.List)",24689,1039,-23650,"-95.79%",2.572842851187995,0.10031862508448393,-2.472524226103511,"-96.1%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",35162,46598,11436,"32.52%",3.6642350979574823,4.4991792990248145,0.8349442010673322,"22.79%"
"io.swagger.annotations.ResponseHeader[1]",8,5,-3,"-37.5%",0.0008336807002917883,0.0004827652795210968,-0.00035091542077069144,"-42.09%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateExtensionChain()",6642,7160,518,"7.8%",0.6921634014172572,0.6913198802742107,-0.0008435211430465328,"-0.12%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateOperationProtocols(io.swagger.annotations.ApiOperation|io.swagger.models.Operation)",675,679,4,"0.59%",0.07034180908711964,0.06555952495896496,-0.004782284128154679,"-6.8%"
"public java.util.Map com.github.kongchen.swagger.docgen.reader.AbstractReader.parseResponseHeaders(io.swagger.annotations.ResponseHeader[])",23076,3859,-19217,"-83.28%",2.404751979991663,0.3725982427343825,-2.0321537372572807,"-84.51%"
"io.swagger.annotations.ResponseHeader[0]",14125,1357,-12768,"-90.39%",1.4719674864526886,0.1310224968620257,-1.3409449895906629,"-91.1%"
"java.lang.reflect.Type[0]",1538,33922,32384,"2105.59%",0.16027511463109628,3.2752727623829294,3.1149976477518333,"1943.53%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updatePath(java.lang.String|java.lang.String|io.swagger.models.Operation)",713,781,68,"9.54%",0.07430179241350562,0.07540793666119533,0.0011061442476897054,"1.49%"
"java.lang.reflect.Type[1]",5247,1157,-4090,"-77.95%",0.5467903293038766,0.11171188568118182,-0.43507844362269477,"-79.57%"
"public java.util.Set com.github.kongchen.swagger.docgen.reader.AbstractReader.extractTags(io.swagger.annotations.Api)",707,818,111,"15.7%",0.07367653188828678,0.07898039972965144,0.005303867841364662,"7.2%"
"java.util.ArrayList()",29335,14111,-15224,"-51.9%",3.057002917882451,1.3624601718644396,-1.6945427460180116,"-55.43%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateOperationParameters(java.util.List|java.util.Map|io.swagger.models.Operation)",255,204,-51,"-20.0%",0.02657357232180075,0.019696823404460752,-0.006876748917339998,"-25.88%"
"public com.github.kongchen.swagger.docgen.LogAdapter com.github.kongchen.swagger.docgen.reader.AbstractReader.LOG",4475,4699,224,"5.01%",0.466340141725719,0.4537028096939268,-0.012637332031792237,"-2.71%"
"public java.util.List com.github.kongchen.swagger.docgen.reader.AbstractReader.getSecurityRequirements(io.swagger.annotations.Api)",675,764,89,"13.19%",0.07034180908711964,0.0737665347108236,0.003424725623703967,"4.87%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateTagsForOperation(io.swagger.models.Operation|io.swagger.annotations.ApiOperation)",4353,5658,1305,"29.98%",0.4536265110462693,0.5462971903060732,0.09267067925980388,"20.43%"
"io.swagger.models.parameters.Parameter[0]",30,42,12,"40.0%",0.003126302626094206,0.004055228347977213,0.0009289257218830071,"29.71%"
"public boolean com.github.kongchen.swagger.docgen.reader.AbstractReader.canReadApi(boolean|io.swagger.annotations.Api)",4543,11692,7149,"157.36%",0.47342642767819926,1.1288983296321329,0.6554719019539337,"138.45%"
"public final native java.lang.Class java.lang.Object.getClass()",13074,9364,-3710,"-28.38%",1.362442684451855,0.9041228154871102,-0.45831986896474475,"-33.64%"
"java.util.LinkedHashSet()",5827,32487,26660,"457.53%",0.6072321800750312,3.1367191271603745,2.5294869470853434,"416.56%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateApiResponse(io.swagger.models.Operation|io.swagger.annotations.ApiResponses)",713,770,57,"7.99%",0.07430179241350562,0.07434585304624891,4.4060632743286865e-05,"0.06%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.readImplicitParameters(java.lang.reflect.Method|io.swagger.models.Operation)",654,734,80,"12.23%",0.06815339724885369,0.07086994303369702,0.00271654578484333,"3.99%"
"public boolean com.github.kongchen.swagger.docgen.reader.AbstractReader.hasValidAnnotations(java.util.List)",9332,13754,4422,"47.39%",0.972488536890371,1.3279907309066332,0.35550219401626226,"36.56%"
"com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader(io.swagger.models.Swagger| com.github.kongchen.swagger.docgen.LogAdapter)",39433,45361,5928,"15.03%",4.109316381825761,4.379743168871295,0.27042678704553413,"6.58%"
"java.lang.String[3]",4301,1482,-2819,"-65.54%",0.44820758649437265,0.1430916288500531,-0.30511595764431954,"-68.07%"
"java.lang.String[4]",10,5,-5,"-50.0%",0.0010421008753647354,0.0004827652795210968,-0.0005593355958436385,"-53.67%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.addTypeToSkippedTypes(java.lang.reflect.Type)",9081,16952,7871,"86.68%",0.9463318049187162,1.6367674036883266,0.6904355987696105,"72.96%"
"java.lang.String[5]",230,25,-205,"-89.13%",0.023968320133388912,0.002413826397605484,-0.021554493735783428,"-89.93%"
"public io.swagger.models.Swagger com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader.read(com.github.kongchen.swagger.docgen.spring.SpringResource)",667,720,53,"7.95%",0.06950812838682785,0.06951820025103794,1.0071864210092762e-05,"0.01%"
"java.lang.Object()",11083,0,-11083,"-INF%",1.1549604001667362,0.0,-1.1549604001667362,"-INF%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.updateOperation(java.lang.String[]|java.lang.String[]|java.util.Map|java.util.List|io.swagger.models.Operation)",5158,1817,-3341,"-64.77%",0.5375156315131304,0.1754369025779666,-0.3620787289351638,"-67.36%"
"java.lang.String[6]",597,227,-370,"-61.98%",0.062213422259274696,0.021917543690257797,-0.040295878569016896,"-64.77%"
"java.lang.String[0]",7,1527,1520,"21714.29%",0.0007294706127553147,0.14743651636574298,0.14670704575298765,"20111.44%"
