Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.List)",36012,47941,11929,"33.13%",6.5715328467153284,8.548680456490727,1.9771476097753986,"30.09%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.setTypesToSkip(java.util.Set)",15781,13822,-1959,"-12.41%",2.879744525547445,2.4646932952924394,-0.4150512302550058,"-14.41%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",21186,36224,15038,"70.98%",3.866058394160584,6.459343794579173,2.593285400418589,"67.08%"
"java.util.ArrayList()",19294,33117,13823,"71.64%",3.520802919708029,5.905313837375179,2.3845109176671495,"67.73%"
"public java.util.Set com.github.kongchen.swagger.docgen.reader.AbstractReader.getTypesToSkip()",103417,36405,-67012,"-64.8%",18.871715328467154,6.491619115549216,-12.380096212917937,"-65.6%"
"com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader(io.swagger.models.Swagger| com.github.kongchen.swagger.docgen.LogAdapter)",52573,56356,3783,"7.2%",9.59361313868613,10.049215406562054,0.45560226787592306,"4.75%"
"public void com.github.kongchen.swagger.docgen.reader.AbstractReader.addTypeToSkippedTypes(java.lang.reflect.Type)",9372,23983,14611,"155.9%",1.7102189781021897,4.276569186875892,2.5663502087737022,"150.06%"
"public io.swagger.models.Swagger com.github.kongchen.swagger.docgen.reader.SpringMvcApiReader.read(com.github.kongchen.swagger.docgen.spring.SpringResource)",2033,2023,-10,"-0.49%",0.37098540145985404,0.36073466476462196,-0.010250736695232077,"-2.76%"
"public final native java.lang.Class java.lang.Object.getClass()",18874,26405,7531,"39.9%",3.444160583941606,4.7084522111269616,1.2642916271853557,"36.71%"
"java.lang.Object()",12,732,720,"6000.0%",0.0021897810218978104,0.13052781740370897,0.12833803638181115,"5860.77%"
"java.lang.reflect.Type[0]",12354,33117,20763,"168.07%",2.2543795620437956,5.905313837375179,3.650934275331383,"161.95%"
"java.lang.reflect.Type[1]",6940,2109,-4831,"-69.61%",1.2664233576642336,0.37606990014265335,-0.8903534575215803,"-70.3%"
"java.lang.reflect.Type[2]",1892,0,-1892,"-INF%",0.3452554744525547,0.0,-0.3452554744525547,"-INF%"
"java.util.LinkedHashSet()",1892,3107,1215,"64.22%",0.3452554744525547,0.5540299572039943,0.20877448275143956,"60.47%"
"java.lang.reflect.Type[3]",0,998,998,"INF%",0.0,0.17796005706134094,0.17796005706134094,"INF%"
