Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public static java.lang.String org.jsoup.nodes.TextNode.stripLeadingWhitespace(java.lang.String)",11,9,-2,"-18.18%",0.0006369795587468875,0.000549484095488125,-8.749546325876245e-05,"-13.74%"
"public java.nio.charset.Charset org.jsoup.nodes.Document$OutputSettings.charset",3005,2522,-483,"-16.07%",0.17401123400312699,0.15397765431345015,-0.02003357968967684,"-11.51%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.indentAmount(int)",4995,35692,30697,"614.55%",0.2892466269037003,2.1791318151291286,1.8898851882254282,"653.38%"
"public int org.jsoup.nodes.Document$OutputSettings.indentAmount()",1917,1203,-714,"-37.25%",0.11100816491979848,0.07344770743024605,-0.03756045748955243,"-33.84%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.before(org.jsoup.nodes.Node)",395,358,-37,"-9.37%",0.022873356882274595,0.021857256242749864,-0.0010161006395247307,"-4.44%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.before(java.lang.String)",408,405,-3,"-0.74%",0.02362615090624819,0.024726784296965627,0.0011006333907174377,"4.66%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.prettyPrint(boolean)",7490,4589,-2901,"-38.73%",0.433725172274017,0.2801758349105562,-0.15354933736346082,"-35.4%"
"public java.nio.charset.CharsetEncoder org.jsoup.nodes.Document$OutputSettings.getcharsetEncoder()",7201,3352,-3849,"-53.45%",0.41698998204875787,0.2046522986751328,-0.21233768337362507,"-50.92%"
"public boolean org.jsoup.nodes.Document$OutputSettings.prettyPrint()",1852,2426,574,"30.99%",0.10724419479993051,0.14811649062824347,0.04087229582831296,"38.11%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.parent()",2029,1759,-270,"-13.31%",0.11749377497249407,0.10739361377373466,-0.010100161198759408,"-8.6%"
"public org.jsoup.nodes.Attributes org.jsoup.nodes.TextNode.attributes()",1628,4406,2778,"170.64%",0.09427297469453935,0.269002991635631,0.17473001694109166,"185.34%"
"public boolean org.jsoup.nodes.Document$OutputSettings.getprettyPrint()",9168,5580,-3588,"-39.14%",0.530893508599224,0.3406801392026375,-0.1902133693965865,"-35.83%"
"public void org.jsoup.nodes.Node.remove()",360,369,9,"2.5%",0.020846603740807226,0.022528847915013125,0.0016822441742058991,"8.07%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.unwrap()",382,374,-8,"-2.09%",0.022120562858301003,0.022834116856950974,0.0007135539986499705,"3.23%"
"public java.nio.charset.Charset org.jsoup.nodes.Document$OutputSettings.getcharset()",5776,4171,-1605,"-27.79%",0.3344721755747293,0.2546553513645522,-0.0798168242101771,"-23.86%"
"public org.jsoup.nodes.Document org.jsoup.nodes.Node.ownerDocument()",1921,2134,213,"11.09%",0.1112397938502519,0.1302887844190732,0.01904899056882131,"17.12%"
"public void org.jsoup.nodes.Node.setBaseUri(java.lang.String)",5045,3618,-1427,"-28.29%",0.29214198853436796,0.22089260638622626,-0.0712493821481417,"-24.39%"
"public java.lang.String org.jsoup.nodes.Node.outerHtml()",1326,10755,9429,"711.09%",0.07678499044530662,0.6566334941083094,0.5798485036630028,"755.16%"
"public static org.jsoup.nodes.TextNode org.jsoup.nodes.TextNode.createFromEncoded(java.lang.String|java.lang.String)",2084,716,-1368,"-65.64%",0.1206786727662285,0.04371451248549973,-0.07696416028072878,"-63.78%"
"public java.lang.String org.jsoup.nodes.Node.baseUri()",2007,1938,-69,"-3.44%",0.11621981585500028,0.11832224189510959,0.0021024260401093092,"1.81%"
"public java.lang.String org.jsoup.nodes.TextNode.getWholeText()",2624,2099,-525,"-20.01%",0.15194857837743933,0.12815190182550829,-0.023796676551931045,"-15.66%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.traverse(org.jsoup.select.NodeVisitor)",416,392,-24,"-5.77%",0.024089408767155016,0.023933085047927224,-0.00015632371922779179,"-0.65%"
"public org.jsoup.nodes.Entities$EscapeMode org.jsoup.nodes.Document$OutputSettings.getescapeMode()",2587,2175,-412,"-15.93%",0.14980601077074526,0.13279198974296355,-0.01701402102778171,"-11.36%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.clone()",2990,2446,-544,"-18.19%",0.1731426255139267,0.14933756639599488,-0.02380505911793182,"-13.75%"
"public boolean org.jsoup.nodes.Document$OutputSettings.getforceAllElementAsBlock()",2358,4945,2587,"109.71%",0.13654525450228733,0.3019109835765309,0.16536572907424357,"121.11%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.wrap(java.lang.String)",397,351,-46,"-11.59%",0.0229891713475013,0.021429879724036878,-0.0015592916234644233,"-6.78%"
"public boolean org.jsoup.nodes.TextNode.isBlank()",1863,4432,2569,"137.9%",0.1078811743586774,0.2705903901337078,0.1627092157750304,"150.82%"
"public boolean org.jsoup.nodes.Document$OutputSettings.forceAllElementAsBlock",3025,4308,1283,"42.41%",0.17516937865539406,0.2630197203736492,0.08785034171825512,"50.15%"
"public void org.jsoup.nodes.TextNode.settext(java.lang.String)",2152,3772,1620,"75.28%",0.12461636458393653,0.23029488979791196,0.10567852521397543,"84.8%"
"public static java.lang.String org.jsoup.nodes.TextNode.normaliseWhitespace(java.lang.String)",11,9,-2,"-18.18%",0.0006369795587468875,0.000549484095488125,-8.749546325876245e-05,"-13.74%"
"public java.nio.charset.Charset org.jsoup.nodes.Document$OutputSettings.charset()",13818,23922,10104,"73.12%",0.8001621402513174,1.4605287258074364,0.660366585556119,"82.53%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.charset(java.nio.charset.Charset)",2857,3818,961,"33.64%",0.16544096357635069,0.23310336406374016,0.06766240048738947,"40.9%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.charset(java.lang.String)",407,378,-29,"-7.13%",0.023568243673634838,0.023078332010501253,-0.0004899116631335854,"-2.08%"
"public java.util.List org.jsoup.nodes.Node.childNodes()",6387,4363,-2024,"-31.69%",0.3698534947014882,0.2663776787349655,-0.10347581596652272,"-27.98%"
"public boolean org.jsoup.nodes.Document$OutputSettings.prettyPrint",1719,3133,1414,"82.26%",0.09954253286235451,0.19128151901825508,0.09173898615590056,"92.16%"
"public void org.jsoup.nodes.Document$OutputSettings.setcharsetEncoder(java.nio.charset.CharsetEncoder)",2072,1971,-101,"-4.87%",0.11998378597486827,0.12033701691189938,0.0003532309370311154,"0.29%"
"public org.jsoup.nodes.TextNode org.jsoup.nodes.TextNode.text(java.lang.String)",5079,3881,-1198,"-23.59%",0.29411083444322195,0.23694975273215704,-0.057161081711064904,"-19.44%"
"public java.lang.String org.jsoup.nodes.TextNode.text()",1499,2853,1354,"90.33%",0.08680294168741676,0.17418645826973564,0.08738351658231888,"100.67%"
"public java.lang.String org.jsoup.nodes.TextNode.getTEXT_KEY()",4100,11170,7070,"172.44%",0.23741965371474896,0.6819708162891508,0.44455116257440186,"187.24%"
"public void org.jsoup.nodes.TextNode.ensureAttributes()",1892,2229,337,"17.81%",0.10956048410446464,0.1360888943158923,0.026528410211427655,"24.21%"
"org.jsoup.nodes.TextNode()",3128,625,-2503,"-80.02%",0.18113382361456945,0.03815861774223091,-0.14297520587233853,"-78.93%"
"org.jsoup.nodes.TextNode(java.lang.String| java.lang.String)",9599,12245,2646,"27.57%",0.5558515258555794,0.747603638805788,0.19175211295020855,"34.5%"
"public void org.jsoup.nodes.TextNode.outerHtmlTail(java.lang.StringBuilder|int|org.jsoup.nodes.Document$OutputSettings)",3139,3391,252,"8.03%",0.18177080317331634,0.207033396422248,0.025262593248931653,"13.9%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.previousSibling()",1189,1989,800,"67.28%",0.0688516995772772,0.12143598510287563,0.052584285525598434,"76.37%"
"public boolean org.jsoup.nodes.Document$OutputSettings.forceAllElementAsBlock()",4720,1913,-2807,"-59.47%",0.2733221379350281,0.11679589718542036,-0.15652624074960772,"-57.27%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.forceAllElementAsBlock(boolean)",3780,2405,-1375,"-36.38%",0.21888933927847587,0.1468343610721045,-0.07205497820637136,"-32.92%"
"public org.jsoup.nodes.Entities$EscapeMode org.jsoup.nodes.Document$OutputSettings.escapeMode",1774,1577,-197,"-11.1%",0.10272743065608894,0.09628182428719702,-0.0064456063688919235,"-6.27%"
"public java.lang.String org.jsoup.nodes.TextNode.gettext()",1949,2342,393,"20.16%",0.11286119636342579,0.14298797240368766,0.03012677604026187,"26.69%"
"org.jsoup.nodes.Document$OutputSettings()",42861,35659,-7202,"-16.8%",2.4819618970409403,2.1771170401123388,-0.3048448569286015,"-12.28%"
"public java.nio.charset.CharsetEncoder org.jsoup.nodes.Document$OutputSettings.encoder()",5748,2844,-2904,"-50.52%",0.33285077306155536,0.1736369741742475,-0.15921379888730786,"-47.83%"
"public final native java.lang.Class java.lang.Object.getClass()",435,374,-61,"-14.02%",0.02518964618680873,0.022834116856950974,-0.0023555293298577577,"-9.35%"
"public java.lang.String org.jsoup.nodes.TextNode.absUrl(java.lang.String)",1905,1893,-12,"-0.63%",0.11031327812843825,0.11557482141766896,0.005261543289230716,"4.77%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.nextSibling()",1689,1530,-159,"-9.41%",0.0978053158839539,0.09341229623298125,-0.004393019650972649,"-4.49%"
"public org.jsoup.nodes.TextNode org.jsoup.nodes.TextNode.splitText(int)",2270,648,-1622,"-71.45%",0.13144941803231225,0.039562854875145,-0.09188656315716726,"-69.9%"
"public java.lang.String org.jsoup.nodes.TextNode.text",2497,3531,1034,"41.41%",0.14459435983554345,0.21558092679650773,0.07098656696096428,"49.09%"
"public java.lang.String org.jsoup.nodes.TextNode.toString()",2559,3630,1071,"41.85%",0.14818460825757138,0.2216252518468771,0.07344064358930572,"49.56%"
"public int org.jsoup.nodes.Document$OutputSettings.getindentAmount()",7822,1836,-5986,"-76.53%",0.45295037350165035,0.11209475547957751,-0.34085561802207287,"-75.25%"
"public java.lang.String org.jsoup.nodes.TextNode.nodeName()",2208,8087,5879,"266.26%",0.12785916961028432,0.49374198669027414,0.3658828170799898,"286.16%"
"public boolean org.jsoup.nodes.Node.equals(java.lang.Object)",3403,5854,2451,"72.02%",0.19705831258324163,0.35740887722083153,0.1603505646375899,"81.37%"
"public void org.jsoup.nodes.Node.replaceWith(org.jsoup.nodes.Node)",430,405,-25,"-5.81%",0.024900110023741966,0.024726784296965627,-0.00017332572677633898,"-0.7%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.escapeMode(org.jsoup.nodes.Entities$EscapeMode)",4565,6643,2078,"45.52%",0.2643465168799583,0.40558031625862384,0.14123379937866554,"53.43%"
"public org.jsoup.nodes.Entities$EscapeMode org.jsoup.nodes.Document$OutputSettings.escapeMode()",3813,2174,-1639,"-42.98%",0.22080027795471655,0.13273093595457597,-0.08806934200014058,"-39.89%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.childNode(int)",364,383,19,"5.22%",0.02107823267126064,0.023383600952439097,0.0023053682811784576,"10.94%"
"public void org.jsoup.nodes.TextNode.outerHtmlHead(java.lang.StringBuilder|int|org.jsoup.nodes.Document$OutputSettings)",380,339,-41,"-10.79%",0.022004748393074296,0.020697234263386044,-0.0013075141296882524,"-5.94%"
"public java.nio.charset.CharsetEncoder org.jsoup.nodes.Document$OutputSettings.charsetEncoder",1613,2773,1160,"71.92%",0.09340436620533904,0.16930215519873007,0.07589778899339103,"81.26%"
"public int org.jsoup.nodes.Document$OutputSettings.indentAmount",4345,2896,-1449,"-33.35%",0.2516069257050206,0.17681177117040112,-0.07479515453461946,"-29.73%"
"public int org.jsoup.nodes.Node.siblingIndex()",12209,1522,-10687,"-87.53%",0.7069894029764318,0.0929238659258807,-0.614065537050551,"-86.86%"
"public void org.jsoup.nodes.Document$OutputSettings.setforceAllElementAsBlock(boolean)",3101,1078,-2023,"-65.24%",0.1795703283340089,0.06581598388179986,-0.11375434445220904,"-63.35%"
"java.lang.Object()",1,0,-1,"-INF%",5.790723261335341e-05,0.0,-5.790723261335341e-05,"-INF%"
"public org.jsoup.nodes.Node org.jsoup.nodes.TextNode.attr(java.lang.String|java.lang.String)",1858,1807,-51,"-2.74%",0.10759163819561063,0.110324195616338,0.002732557420727366,"2.54%"
"public java.lang.String org.jsoup.nodes.TextNode.attr(java.lang.String)",1699,1966,267,"15.72%",0.09838438821008744,0.12003174796996154,0.0216473597598741,"22.0%"
"public void org.jsoup.nodes.Document$OutputSettings.setescapeMode(org.jsoup.nodes.Entities$EscapeMode)",9882,3648,-6234,"-63.08%",0.5722392726851584,0.22272422003785336,-0.34951505264730504,"-61.08%"
"public java.util.List org.jsoup.nodes.Node.siblingNodes()",2417,1904,-513,"-21.22%",0.13996178122647518,0.11624641308993224,-0.023715368136542944,"-16.94%"
