Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public org.jsoup.nodes.Node org.jsoup.nodes.TextNode.removeAttr(java.lang.String)",3525,4148,623,"17.67%",0.16577313769751692,0.19283157454325695,0.027058436845740025,"16.32%"
"public boolean org.jsoup.nodes.TextNode.hasAttr(java.lang.String)",6406,6869,463,"7.23%",0.30126034612490593,0.31932499651341173,0.0180646503885058,"6.0%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.after(java.lang.String)",734,736,2,"0.27%",0.03451843491346877,0.03421505276370229,-0.0003033821497664818,"-0.88%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.after(org.jsoup.nodes.Node)",785,795,10,"1.27%",0.03691685477802859,0.036957835526009945,4.098074798135343e-05,"0.11%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.clone()",10569,4672,-5897,"-55.8%",0.4970372460496614,0.21719120450002324,-0.2798460415496381,"-56.3%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.indentAmount(int)",9990,21865,11875,"118.87%",0.4698081264108352,1.016456696573846,0.5466485701630108,"116.36%"
"public int org.jsoup.nodes.Document$OutputSettings.indentAmount()",10201,6075,-4126,"-40.45%",0.47973100075244546,0.28241364883083075,-0.1973173519216147,"-41.13%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.before(java.lang.String)",773,790,17,"2.2%",0.03635252069224981,0.03672539630886523,0.0003728756166154201,"1.03%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.before(org.jsoup.nodes.Node)",770,745,-25,"-3.25%",0.03621143717080512,0.03463344335456278,-0.0015779938162423374,"-4.36%"
"public boolean org.jsoup.nodes.Document$OutputSettings.prettyPrint()",14481,5173,-9308,"-64.28%",0.681010158013544,0.24048161405792384,-0.4405285439556202,"-64.69%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.prettyPrint(boolean)",15034,43038,28004,"186.27%",0.7070165537998495,2.000743805494863,1.2937272516950138,"182.98%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.parent()",4326,7601,3275,"75.71%",0.20344243792325056,0.3533540979033983,0.14991165998014772,"73.69%"
"public org.jsoup.nodes.Attributes org.jsoup.nodes.TextNode.attributes()",3287,3973,686,"20.87%",0.15458051166290443,0.18469620194319186,0.030115690280287433,"19.48%"
"public void org.jsoup.nodes.Node.remove()",751,762,11,"1.46%",0.03531790820165538,0.03542373669285482,0.00010582849119943755,"0.3%"
"public java.util.List org.jsoup.nodes.Node.childNodesCopy()",9926,4110,-5816,"-58.59%",0.46679834462001507,0.19106503649295709,-0.275733308127058,"-59.07%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.unwrap()",767,775,8,"1.04%",0.03607035364936042,0.03602807865743108,-4.2274991929339145e-05,"-0.12%"
"public org.jsoup.nodes.Document org.jsoup.nodes.Node.ownerDocument()",4281,4353,72,"1.68%",0.20132618510158012,0.20236158244619032,0.001035397344610195,"0.51%"
"public java.lang.String org.jsoup.nodes.Node.outerHtml()",6701,8736,2035,"30.37%",0.31513355906696766,0.40611780019524896,0.0909842411282813,"28.87%"
"public void org.jsoup.nodes.Node.setBaseUri(java.lang.String)",4674,7252,2578,"55.16%",0.21980812641083522,0.33712984054669703,0.11732171413586182,"53.37%"
"public static org.jsoup.nodes.TextNode org.jsoup.nodes.TextNode.createFromEncoded(java.lang.String|java.lang.String)",18458,4633,-13825,"-74.9%",0.8680398796087284,0.21537817860629446,-0.6526617010024339,"-75.19%"
"public java.lang.String org.jsoup.nodes.Node.baseUri()",10364,7324,-3040,"-29.33%",0.4873965387509406,0.34047696527358096,-0.14691957347735962,"-30.14%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.traverse(org.jsoup.select.NodeVisitor)",723,784,61,"8.44%",0.03400112866817156,0.03644646924829157,0.0024453405801200118,"7.19%"
"public java.lang.String org.jsoup.nodes.TextNode.getWholeText()",5162,6987,1825,"35.35%",0.24275771256583897,0.32481056203802705,0.08205284947218808,"33.8%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.clone()",7827,8923,1096,"14.0%",0.3680869074492099,0.4148110269164613,0.04672411946725141,"12.69%"
"public final int org.jsoup.nodes.Node.childNodeSize()",6308,3829,-2479,"-39.3%",0.2966516177577126,0.17800195248942402,-0.11864966526828857,"-40.0%"
"public org.jsoup.nodes.Node org.jsoup.nodes.Node.wrap(java.lang.String)",770,826,56,"7.27%",0.03621143717080512,0.03839895867230719,0.002187521501502074,"6.04%"
"public boolean org.jsoup.nodes.TextNode.isBlank()",25605,5453,-20152,"-78.7%",1.204147855530474,0.253498210218028,-0.9506496453124461,"-78.95%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.charset(java.nio.charset.Charset)",10614,10094,-520,"-4.9%",0.4991534988713318,0.46924829157175396,-0.02990520729957785,"-5.99%"
"public org.jsoup.nodes.Document$OutputSettings org.jsoup.nodes.Document$OutputSettings.charset(java.lang.String)",753,774,21,"2.79%",0.03541196388261851,0.03598159081400214,0.0005696269313836266,"1.61%"
"public java.nio.charset.Charset org.jsoup.nodes.Document$OutputSettings.charset()",8125,10062,1937,"23.84%",0.38210120391271635,0.4677606805820278,0.08565947666931145,"22.42%"
"public java.util.List org.jsoup.nodes.Node.childNodes()",6480,4115,-2365,"-36.5%",0.3047404063205418,0.1912974757101018,-0.11344293061043997,"-37.23%"
"public java.lang.String org.jsoup.nodes.TextNode.text()",5229,7768,2539,"48.56%",0.24590857787810383,0.3611175677560318,0.11520898987792799,"46.85%"
"public org.jsoup.nodes.TextNode org.jsoup.nodes.TextNode.text(java.lang.String)",9881,12693,2812,"28.46%",0.46468209179834463,0.5900701966435777,0.1253881048452331,"26.98%"
"org.jsoup.nodes.TextNode(java.lang.String| java.lang.String)",4774,19485,14711,"308.15%",0.2245109104589917,0.9058156292129608,0.681304718753969,"303.46%"
