Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel3() throws java.io.IOException",4,10,6,"150.0%",0.013651877133105802,0.016129032258064516,0.0024771551249587135,"18.15%"
"public static final java.lang.String retrofit.RestAdapter.IDLE_THREAD_NAME",1,1,0,"0.0%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
"FULL",34,25,-9,"-26.47%",0.11604095563139932,0.04032258064516129,-0.07571837498623804,"-65.25%"
"public retrofit.client.Client$Provider retrofit.RestAdapter$Builder.clientProvider",80,7,-73,"-91.25%",0.27303754266211605,0.01129032258064516,-0.2617472200814709,"-95.86%"
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.getcallbackExecutor()",38,42,4,"10.53%",0.1296928327645051,0.06774193548387097,-0.06195089728063413,"-47.77%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString7() throws java.io.IOException",2,8,6,"300.0%",0.006825938566552901,0.012903225806451613,0.006077287239898712,"89.03%"
"public retrofit.client.Response retrofit.SerializedObjectSupporter.deserializeObjectResponse2() throws java.io.IOException",16,16,0,"0.0%",0.05460750853242321,0.025806451612903226,-0.028801056919519983,"-52.74%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString5() throws java.io.IOException",51,0,-51,"-INF%",0.17406143344709898,0.0,-0.17406143344709898,"-INF%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString8() throws java.io.IOException",8,7,-1,"-12.5%",0.027303754266211604,0.01129032258064516,-0.016013431685566445,"-58.65%"
"public retrofit.client.Response retrofit.SerializedObjectSupporter.deserializeObjectResponse3() throws java.io.IOException",42,34,-8,"-19.05%",0.14334470989761092,0.054838709677419356,-0.08850600022019156,"-61.74%"
"public java.lang.Long retrofit.SerializedObjectSupporter.deserializeObjectLong1() throws java.io.IOException",1,0,-1,"-INF%",0.0034129692832764505,0.0,-0.0034129692832764505,"-INF%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString9() throws java.io.IOException",347,4,-343,"-98.85%",1.1843003412969284,0.0064516129032258064,-1.1778487283937027,"-99.46%"
"public retrofit.client.Response retrofit.SerializedObjectSupporter.deserializeObjectResponse1() throws java.io.IOException",1,18,17,"1700.0%",0.0034129692832764505,0.02903225806451613,0.02561928878123968,"750.65%"
"public retrofit.client.Response retrofit.SerializedObjectSupporter.deserializeObjectResponse4() throws java.io.IOException",3,47,44,"1466.67%",0.010238907849829351,0.07580645161290323,0.06556754376307387,"640.38%"
"public retrofit.client.Response retrofit.SerializedObjectSupporter.deserializeObjectResponse7() throws java.io.IOException",11,24,13,"118.18%",0.03754266211604096,0.03870967741935484,0.0011670153033138814,"3.11%"
"public java.lang.String retrofit.SerializedObjectSupporter.deserializeObjectString2() throws java.io.IOException",12,3,-9,"-75.0%",0.040955631399317405,0.004838709677419355,-0.03611692172189805,"-88.19%"
