Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class retrofit.RequestInterceptor$1,1,4,3,"300.0%",1,1,0,"0.0%",0.006289308176100629,0.0049504950495049506,-0.0013388131265956787,"-21.29%",0.006289308176100629,0.0012376237623762376,-0.005051684413724391,"-80.32%"
class retrofit.converter.GsonConverter,8,43,35,"437.5%",8,42,34,"425.0%",0.050314465408805034,0.053217821782178217,0.0029033563733731824,"5.77%",0.050314465408805034,0.05198019801980198,0.0016657326109969436,"3.31%"
class retrofit.RestAdapter,1,452,451,"45100.0%",1,60,59,"5900.0%",0.006289308176100629,0.5594059405940595,0.5531166324179588,"8794.55%",0.006289308176100629,0.07425742574257425,0.06796811756647363,"1080.69%"
class retrofit.RestAdapter$LogLevel,42,92,50,"119.05%",4,4,0,"0.0%",0.2641509433962264,0.11386138613861387,-0.15028955725761256,"-56.9%",0.025157232704402517,0.0049504950495049506,-0.020206737654897566,"-80.32%"
class java.util.ArrayList,16,224,208,"1300.0%",1,1,0,"0.0%",0.10062893081761007,0.27722772277227725,0.17659879195466718,"175.5%",0.006289308176100629,0.0012376237623762376,-0.005051684413724391,"-80.32%"
class java.lang.Class,3,19,16,"533.33%",3,7,4,"133.33%",0.018867924528301886,0.023514851485148515,0.004646926956846629,"24.63%",0.018867924528301886,0.008663366336633664,-0.010204558191668222,"-54.08%"
class java.util.Collections$UnmodifiableRandomAccessList,6,178,172,"2866.67%",1,1,0,"0.0%",0.03773584905660377,0.2202970297029703,0.18256118064636653,"483.79%",0.006289308176100629,0.0012376237623762376,-0.005051684413724391,"-80.32%"
class retrofit.client.Response,4,35,31,"775.0%",2,3,1,"50.0%",0.025157232704402517,0.043316831683168314,0.018159598978765797,"72.18%",0.012578616352201259,0.0037128712871287127,-0.008865745065072546,"-70.48%"
class java.lang.Integer,1,35,34,"3400.0%",1,1,0,"0.0%",0.006289308176100629,0.043316831683168314,0.037027523507067686,"588.74%",0.006289308176100629,0.0012376237623762376,-0.005051684413724391,"-80.32%"
class retrofit.ErrorHandler$1,0,22,22,"INF%",0,1,1,"INF%",0.0,0.027227722772277228,0.027227722772277228,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%"
class retrofit.Platform$Base$3,0,10,10,"INF%",0,1,1,"INF%",0.0,0.012376237623762377,0.012376237623762377,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%"
class retrofit.Platform$Base$1,0,11,11,"INF%",0,1,1,"INF%",0.0,0.013613861386138614,0.013613861386138614,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%"
class java.util.concurrent.ThreadPoolExecutor,0,11,11,"INF%",0,11,11,"INF%",0.0,0.013613861386138614,0.013613861386138614,"INF%",0.0,0.013613861386138614,0.013613861386138614,"INF%"
class retrofit.Utils$SynchronousExecutor,0,8,8,"INF%",0,1,1,"INF%",0.0,0.009900990099009901,0.009900990099009901,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%"
class [Ljava.lang.Object;,0,1,1,"INF%",0,1,1,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%",0.0,0.0012376237623762376,0.0012376237623762376,"INF%"
