Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setLogLevel(retrofit.RestAdapter$LogLevel)",7502,5761,-1741,"-23.21%",0.6203588853055486,0.4411854801654158,-0.1791734051401328,"-28.88%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",1401,2892,1491,"106.42%",0.11585214586951129,0.22147342625210598,0.10562128038259469,"91.17%"
"FULL",1016,3377,2361,"232.38%",0.08401554618374266,0.25861540817889417,0.1745998619951515,"207.82%"
"public retrofit.client.Response retrofit.RestAdapter.logAndReplaceResponse(java.lang.String|retrofit.client.Response|long) throws java.io.IOException",540,445,-95,"-17.59%",0.04465393202679236,0.034078725685403585,-0.010575206341388775,"-23.68%"
"public boolean retrofit.RestAdapter$LogLevel.log()",15019,3021,-11998,"-79.89%",1.2419581576118415,0.2313524276305713,-1.01060572998127,"-81.37%"
"public retrofit.RequestInterceptor retrofit.RestAdapter$Builder.requestInterceptor",1903,3398,1495,"78.56%",0.1573637641610849,0.2602236177056211,0.10285985354453617,"65.36%"
"public static java.lang.String retrofit.RestAdapter.THREAD_PREFIX",1,1,0,"0.0%",8.269246671628214e-05,7.658140603461479e-05,-6.111060681667356e-06,"-7.39%"
"HEADERS",38107,449,-37658,"-98.82%",3.1511618291573638,0.034385051309542045,-3.116776777847822,"-98.91%"
"public retrofit.Profiler retrofit.RestAdapter.profiler",4908,3713,-1195,"-24.35%",0.4058546266435128,0.28434676060652475,-0.12150786603698804,"-29.94%"
"public retrofit.RestAdapter$LogLevel retrofit.RestAdapter$Builder.logLevel",2222,3779,1557,"70.07%",0.18374266104357892,0.28940113340480933,0.10565847236123041,"57.5%"
"BASIC",1826,6970,5144,"281.71%",0.1509964442239312,0.5337724000612651,0.3827759558373339,"253.5%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setProfiler(retrofit.Profiler)",452,427,-25,"-5.53%",0.03737699495575953,0.03270026037678052,-0.004676734578979012,"-12.51%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setRequestInterceptor(retrofit.RequestInterceptor)",767,715,-52,"-6.78%",0.0634251219713884,0.054755705314749575,-0.008669416656638826,"-13.67%"
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.httpExecutor",3575,2324,-1251,"-34.99%",0.29562556851070865,0.17797518762444478,-0.11765038088626387,"-39.8%"
"public java.lang.Object retrofit.RestAdapter$RestHandler.invoke(java.lang.Object|java.lang.reflect.Method|java.lang.Object[]) throws java.lang.Throwable",25,51,26,"104.0%",0.0020673116679070535,0.0039056517077653546,0.001838340039858301,"88.92%"
"NONE",101,2598,2497,"2472.28%",0.008351939138344497,0.19895849287792924,0.19060655373958474,"2282.18%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setLog(retrofit.RestAdapter$Log)",1435,7277,5842,"407.11%",0.11866368973786488,0.5572828917138919,0.438619201976027,"369.63%"
"public java.util.concurrent.Executor retrofit.RestAdapter.httpExecutor",2116,2385,269,"12.71%",0.17497725957165303,0.18264665339255629,0.007669393820903259,"4.38%"
"public retrofit.client.Request retrofit.RestAdapter.logAndReplaceRequest(retrofit.client.Request) throws java.io.IOException",850,1882,1032,"121.41%",0.07028859670883983,0.14412620615714505,0.07383760944830522,"105.05%"
"public retrofit.Profiler retrofit.RestAdapter$Builder.profiler",2047,3245,1198,"58.52%",0.16927147936822956,0.248506662582325,0.07923518321409545,"46.81%"
"public volatile retrofit.RestAdapter$LogLevel retrofit.RestAdapter.logLevel",4164,2450,-1714,"-41.16%",0.34433143140659883,0.18762444478480625,-0.15670698662179258,"-45.51%"
"public void retrofit.RestAdapter$Builder.ensureSaneDefaults()",26512,4902,-21610,"-81.51%",2.1923426775820722,0.37540205238168173,-1.8169406252003906,"-82.88%"
"retrofit.client.Header[0]",1401,2892,1491,"106.42%",0.11585214586951129,0.22147342625210598,0.10562128038259469,"91.17%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setServer(retrofit.Server)",329,23824,23495,"7141.34%",0.027205821549656825,1.8244754173686628,1.797269595819006,"6606.19%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setServer(java.lang.String)",2393,6914,4521,"188.93%",0.19788307285206316,0.5294838413233267,0.3316007684712635,"167.57%"
"java.util.ArrayList()",1401,2892,1491,"106.42%",0.11585214586951129,0.22147342625210598,0.10562128038259469,"91.17%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setClient(retrofit.client.Client)",503,423,-80,"-15.9%",0.04159431075828992,0.03239393475264206,-0.00920037600564786,"-22.12%"
"public retrofit.RequestInterceptor retrofit.RestAdapter.requestInterceptor",2003,1744,-259,"-12.93%",0.16563301083271315,0.1335579721243682,-0.03207503870834494,"-19.37%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setClient(retrofit.client.Client$Provider)",1672,1683,11,"0.66%",0.13826180434962376,0.1288865063562567,-0.00937529799336706,"-6.78%"
"retrofit.RestAdapter$RestHandler(retrofit.RestAdapter)",4559,14725,10166,"222.99%",0.3769949557595303,1.127661203859703,0.7506662481001727,"199.12%"
"public retrofit.RestAdapter$Log retrofit.RestAdapter.log",2647,2063,-584,"-22.06%",0.21888695939799885,0.1579874406494103,-0.06089951874858854,"-27.82%"
"public retrofit.ErrorHandler retrofit.RestAdapter$Builder.errorHandler",6048,3163,-2885,"-47.7%",0.5001240387000744,0.2422269872874866,-0.2578970514125878,"-51.57%"
"public final native java.lang.Class java.lang.Object.getClass()",466,446,-20,"-4.29%",0.03853468948978748,0.0341553070914382,-0.004379382398349278,"-11.36%"
"public void retrofit.RestAdapter.setLogLevel(retrofit.RestAdapter$LogLevel)",3353,570,-2783,"-83.0%",0.27726784089969403,0.04365140143973043,-0.2336164394599636,"-84.26%"
"public retrofit.Server retrofit.RestAdapter.server",992,2327,1335,"134.58%",0.08203092698255189,0.17820493184254863,0.09617400485999673,"117.24%"
"retrofit.RestAdapter$Builder()",37958,36569,-1389,"-3.66%",3.1388406516166376,2.8005054372798286,-0.338335214336809,"-10.78%"
"public retrofit.converter.Converter retrofit.RestAdapter$Builder.converter",5587,5720,133,"2.38%",0.46200281154386835,0.4380456425179966,-0.02395716902587175,"-5.19%"
"public retrofit.RestAdapter$LogLevel retrofit.RestAdapter.getLogLevel()",3680,4850,1170,"31.79%",0.3043082775159183,0.37141981926788176,0.06711154175196343,"22.05%"
"public java.lang.String retrofit.client.Request.getUrl()",1481,673,-808,"-54.56%",0.12246754320681386,0.05153928626129576,-0.0709282569455181,"-57.92%"
"public retrofit.client.Client$Provider retrofit.RestAdapter.clientProvider",2133,1797,-336,"-15.75%",0.17638303150582982,0.1376167866442028,-0.038766244861627025,"-21.98%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setConverter(retrofit.converter.Converter)",1286,270,-1016,"-79.0%",0.10634251219713885,0.020676979629345994,-0.08566553256779286,"-80.56%"
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.callbackExecutor",6877,4799,-2078,"-30.22%",0.5686760936078723,0.3675141675601164,-0.2011619260477559,"-35.37%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setErrorHandler(retrofit.ErrorHandler)",2277,1076,-1201,"-52.74%",0.18829074671297444,0.08240159289324551,-0.10588915381972892,"-56.24%"
"public retrofit.RestAdapter retrofit.RestAdapter$Builder.build()",696,6468,5772,"829.31%",0.05755395683453238,0.4953285342318885,0.43777457739735615,"760.63%"
"retrofit.client.Request(java.lang.String| java.lang.String| java.util.List| retrofit.mime.TypedOutput)",3312,15075,11763,"355.16%",0.2738774497643265,1.1544646959718181,0.8805872462074916,"321.53%"
"public static final retrofit.RestAdapter$Log retrofit.RestAdapter$Log.NONE",10081,15713,5632,"55.87%",0.8336227569668403,1.2033236330219024,0.3697008760550621,"44.35%"
"public void retrofit.RestAdapter.logException(java.lang.Throwable|java.lang.String)",453,443,-10,"-2.21%",0.03745968742247581,0.033925562873334356,-0.003534124549141454,"-9.43%"
"public retrofit.mime.TypedOutput retrofit.client.Request.getBody()",1535,1320,-215,"-14.01%",0.1269329364094931,0.10108745596569153,-0.02584548044380157,"-20.36%"
"public java.util.List retrofit.client.Request.getHeaders()",2292,2520,228,"9.95%",0.18953113371371869,0.1929851432072293,0.0034540094935106014,"1.82%"
"retrofit.Server(java.lang.String| java.lang.String)",0,30124,30124,"INF%",0.0,2.3069382753867362,2.3069382753867362,"INF%"
"retrofit.Server(java.lang.String)",0,289,289,"INF%",0.0,0.022132026344003675,0.022132026344003675,"INF%"
"public java.lang.String retrofit.Server.getUrl()",0,5760,5760,"INF%",0.0,0.4411088987593812,0.4411088987593812,"INF%"
"public java.lang.String retrofit.Server.getName()",0,1138,1138,"INF%",0.0,0.08714964006739163,0.08714964006739163,"INF%"
"java.lang.Object[6]",0,2,2,"INF%",0.0,0.00015316281206922958,0.00015316281206922958,"INF%"
"java.lang.Object[5]",0,1,1,"INF%",0.0,7.658140603461479e-05,7.658140603461479e-05,"INF%"
"public static final java.lang.String retrofit.Server.DEFAULT_NAME",0,1,1,"INF%",0.0,7.658140603461479e-05,7.658140603461479e-05,"INF%"
