Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel3() throws java.io.IOException",1,12,11,"1100.0%",0.006289308176100629,0.01485148514851485,0.008562176972414222,"136.14%"
"retrofit.client.Header[0]",16,224,208,"1300.0%",0.10062893081761007,0.27722772277227725,0.17659879195466718,"175.5%"
"public abstract void retrofit.RestAdapter$Log.log(java.lang.String)",44,22,-22,"-50.0%",0.27672955974842767,0.027227722772277228,-0.24950183697615044,"-90.16%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setExecutors(java.util.concurrent.Executor|java.util.concurrent.Executor)",13,3,-10,"-76.92%",0.08176100628930817,0.0037128712871287127,-0.07804813500217946,"-95.46%"
"public retrofit.RestAdapter retrofit.SerializedObjectSupporter.deserializeObjectLogLevel1() throws java.io.IOException",1,10,9,"900.0%",0.006289308176100629,0.012376237623762377,0.0060869294476617476,"96.78%"
"public void retrofit.RestAdapter$Builder.sethttpExecutor(java.util.concurrent.Executor)",41,7,-34,"-82.93%",0.2578616352201258,0.008663366336633664,-0.2491982688834921,"-96.64%"
"public static final java.lang.String retrofit.RestAdapter.IDLE_THREAD_NAME",1,1,0,"0.0%",0.006289308176100629,0.0012376237623762376,-0.005051684413724391,"-80.32%"
"public retrofit.client.Client$Provider retrofit.RestAdapter$Builder.clientProvider",32,33,1,"3.12%",0.20125786163522014,0.04084158415841584,-0.1604162774768043,"-79.71%"
"public java.lang.String retrofit.client.Request.getMethod()",6,28,22,"366.67%",0.03773584905660377,0.034653465346534656,-0.0030823837100691157,"-8.17%"
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.getcallbackExecutor()",6,19,13,"216.67%",0.03773584905660377,0.023514851485148515,-0.014220997571455257,"-37.69%"
