Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class retrofit.Server,13,271,258,"1984.62%",4,2,-2,"-50.0%",0.04436860068259386,0.43709677419354837,0.3927281735109545,"885.15%",0.013651877133105802,0.0032258064516129032,-0.0104260706814929,"-76.37%"
class java.util.ArrayList,5,4,-1,"-20.0%",1,1,0,"0.0%",0.017064846416382253,0.0064516129032258064,-0.010613233513156448,"-62.19%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class java.util.Collections$UnmodifiableRandomAccessList,25,15,-10,"-40.0%",1,1,0,"0.0%",0.08532423208191127,0.024193548387096774,-0.061130683694814496,"-71.65%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class retrofit.client.Response,73,139,66,"90.41%",3,3,0,"0.0%",0.24914675767918087,0.22419354838709676,-0.02495320929208411,"-10.02%",0.010238907849829351,0.004838709677419355,-0.005400198172409996,"-52.74%"
class java.lang.Boolean,13,13,0,"0.0%",2,2,0,"0.0%",0.04436860068259386,0.020967741935483872,-0.023400858747109985,"-52.74%",0.006825938566552901,0.0032258064516129032,-0.003600132114939998,"-52.74%"
class java.util.concurrent.ThreadPoolExecutor,49,11,-38,"-77.55%",42,11,-31,"-73.81%",0.16723549488054607,0.017741935483870968,-0.1494935593966751,"-89.39%",0.14334470989761092,0.017741935483870968,-0.12560277441373996,"-87.62%"
class retrofit.Utils$SynchronousExecutor,54,38,-16,"-29.63%",1,1,0,"0.0%",0.18430034129692832,0.06129032258064516,-0.12301001871628317,"-66.74%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class retrofit.Platform$Base$3,16,0,-16,"-INF%",1,0,-1,"-INF%",0.05460750853242321,0.0,-0.05460750853242321,"-INF%",0.0034129692832764505,0.0,-0.0034129692832764505,"-INF%"
class retrofit.RestAdapter$Log$1,9,6,-3,"-33.33%",1,1,0,"0.0%",0.030716723549488054,0.00967741935483871,-0.021039304194649344,"-68.49%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class retrofit.Platform$Base$1,445,77,-368,"-82.7%",1,1,0,"0.0%",1.5187713310580204,0.12419354838709677,-1.3945777826709236,"-91.82%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class java.lang.Long,2,0,-2,"-INF%",1,0,-1,"-INF%",0.006825938566552901,0.0,-0.006825938566552901,"-INF%",0.0034129692832764505,0.0,-0.0034129692832764505,"-INF%"
class retrofit.SerializedObjectSupporter,745,550,-195,"-26.17%",1,1,0,"0.0%",2.5426621160409555,0.8870967741935484,-1.655565341847407,"-65.11%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class java.lang.String,475,371,-104,"-21.89%",5,4,-1,"-20.0%",1.621160409556314,0.5983870967741935,-1.0227733127821204,"-63.09%",0.017064846416382253,0.0064516129032258064,-0.010613233513156448,"-62.19%"
class retrofit.RestAdapter$Builder,1357,651,-706,"-52.03%",500,431,-69,"-13.8%",4.631399317406143,1.05,-3.5813993174061434,"-77.33%",1.7064846416382253,0.6951612903225807,-1.0113233513156445,"-59.26%"
class retrofit.RequestInterceptor$1,136,10,-126,"-92.65%",1,1,0,"0.0%",0.4641638225255973,0.016129032258064516,-0.4480347902675328,"-96.53%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class retrofit.RestAdapter,26,383,357,"1373.08%",26,87,61,"234.62%",0.08873720136518772,0.617741935483871,0.5290047341186833,"596.15%",0.08873720136518772,0.1403225806451613,0.05158537927997357,"58.13%"
class retrofit.RestAdapter$LogLevel,107,262,155,"144.86%",4,4,0,"0.0%",0.3651877133105802,0.42258064516129035,0.05739293185071015,"15.72%",0.013651877133105802,0.0064516129032258064,-0.007200264229879996,"-52.74%"
class [Lretrofit.client.Header;,5,4,-1,"-20.0%",1,1,0,"0.0%",0.017064846416382253,0.0064516129032258064,-0.010613233513156448,"-62.19%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class java.lang.Class,10,9,-1,"-10.0%",7,5,-2,"-28.57%",0.034129692832764506,0.014516129032258065,-0.01961356380050644,"-57.47%",0.023890784982935155,0.008064516129032258,-0.015826268853902897,"-66.24%"
class retrofit.ErrorHandler$1,4,13,9,"225.0%",1,1,0,"0.0%",0.013651877133105802,0.020967741935483872,0.00731586480237807,"53.59%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class java.lang.Integer,9,16,7,"77.78%",2,2,0,"0.0%",0.030716723549488054,0.025806451612903226,-0.004910271936584828,"-15.99%",0.006825938566552901,0.0032258064516129032,-0.003600132114939998,"-52.74%"
class retrofit.mime.TypedString,16,1,-15,"-93.75%",1,1,0,"0.0%",0.05460750853242321,0.0016129032258064516,-0.05299460530661676,"-97.05%",0.0034129692832764505,0.0016129032258064516,-0.001800066057469999,"-52.74%"
class retrofit.converter.GsonConverter,466,594,128,"27.47%",464,588,124,"26.72%",1.5904436860068258,0.9580645161290322,-0.6323791698777936,"-39.76%",1.583617747440273,0.9483870967741935,-0.6352306506660795,"-40.11%"
class retrofit.RestAdapter$RestHandler,0,457,457,"INF%",0,5,5,"INF%",0.0,0.7370967741935484,0.7370967741935484,"INF%",0.0,0.008064516129032258,0.008064516129032258,"INF%"
class [Ljava.lang.Object;,0,2,2,"INF%",0,2,2,"INF%",0.0,0.0032258064516129032,0.0032258064516129032,"INF%",0.0,0.0032258064516129032,0.0032258064516129032,"INF%"
