Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class java.lang.String,1065,197,-868,"-81.5%",5,5,0,"0.0%",1.2956204379562044,0.5157068062827225,-0.7799136316734819,"-60.2%",0.006082725060827251,0.013089005235602094,0.007006280174774843,"115.18%"
class retrofit.RestAdapter$Builder,762,614,-148,"-19.42%",306,231,-75,"-24.51%",0.927007299270073,1.6073298429319371,0.6803225436618642,"73.39%",0.3722627737226277,0.6047120418848168,0.23244926816218903,"62.44%"
class retrofit.SerializedObjectSupporter,543,336,-207,"-38.12%",1,1,0,"0.0%",0.6605839416058394,0.8795811518324608,0.21899721022662133,"33.15%",0.0012165450121654502,0.002617801047120419,0.0014012560349549689,"115.18%"
class retrofit.Server,541,33,-508,"-93.9%",2,4,2,"100.0%",0.6581508515815085,0.08638743455497382,-0.5717634170265348,"-86.87%",0.0024330900243309003,0.010471204188481676,0.008038114164150775,"330.37%"
class retrofit.RestAdapter,776,45,-731,"-94.2%",288,45,-243,"-84.38%",0.9440389294403893,0.11780104712041885,-0.8262378823199704,"-87.52%",0.35036496350364965,0.11780104712041885,-0.23256391638323082,"-66.38%"
class [Ljava.lang.Object;,2,0,-2,"-INF%",2,0,-2,"-INF%",0.0024330900243309003,0.0,-0.0024330900243309003,"-INF%",0.0024330900243309003,0.0,-0.0024330900243309003,"-INF%"
class java.util.concurrent.ThreadPoolExecutor,3,4,1,"33.33%",3,4,1,"33.33%",0.0036496350364963502,0.010471204188481676,0.006821569151985326,"186.91%",0.0036496350364963502,0.010471204188481676,0.006821569151985326,"186.91%"
class retrofit.RestAdapter$LogLevel,1007,147,-860,"-85.4%",4,4,0,"0.0%",1.2250608272506083,0.38481675392670156,-0.8402440733239067,"-68.59%",0.004866180048661801,0.010471204188481676,0.005605024139819875,"115.18%"
class java.lang.Class,55,29,-26,"-47.27%",6,5,-1,"-16.67%",0.06690997566909976,0.07591623036649214,0.009006254697392385,"13.46%",0.0072992700729927005,0.013089005235602094,0.005789735162609394,"79.32%"
class retrofit.converter.GsonConverter,115,448,333,"289.57%",115,427,312,"271.3%",0.13990267639902676,1.1727748691099475,1.0328721927109208,"738.28%",0.13990267639902676,1.117801047120419,0.9778983707213922,"698.98%"
class retrofit.ErrorHandler$1,98,37,-61,"-62.24%",1,1,0,"0.0%",0.1192214111922141,0.0968586387434555,-0.022362772448758603,"-18.76%",0.0012165450121654502,0.002617801047120419,0.0014012560349549689,"115.18%"
class java.lang.Integer,178,25,-153,"-85.96%",3,3,0,"0.0%",0.21654501216545013,0.06544502617801047,-0.15109998598743968,"-69.78%",0.0036496350364963502,0.007853403141361256,0.004203768104864906,"115.18%"
class retrofit.RestAdapter$Log$1,27,21,-6,"-22.22%",1,1,0,"0.0%",0.032846715328467155,0.0549738219895288,0.022127106661061643,"67.36%",0.0012165450121654502,0.002617801047120419,0.0014012560349549689,"115.18%"
class java.lang.Long,0,1,1,"INF%",0,1,1,"INF%",0.0,0.002617801047120419,0.002617801047120419,"INF%",0.0,0.002617801047120419,0.002617801047120419,"INF%"
