Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"FULL",10281,74,-10207,"-99.28%",0.9720147489836437,0.006220578345662408,-0.9657941706379813,"-99.36%"
"NONE",239,1605,1366,"571.55%",0.022596199300368724,0.13491930060524546,0.11232310130487673,"497.09%"
"public abstract void retrofit.RestAdapter$Log.log(java.lang.String)",1069,2160,1091,"102.06%",0.10106835586650278,0.18157363819771352,0.08050528233121074,"79.65%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setExecutors(java.util.concurrent.Executor|java.util.concurrent.Executor)",762,195,-567,"-74.41%",0.0720431124137279,0.016392064559515803,-0.0556510478542121,"-77.25%"
"public static java.lang.String retrofit.RestAdapter.IDLE_THREAD_NAME",3,4,1,"33.33%",0.00028363430084144843,0.0003362474781439139,5.261317730246548e-05,"18.55%"
"public java.util.concurrent.Executor retrofit.RestAdapter.callbackExecutor",3125,3120,-5,"-0.16%",0.29545239670984214,0.26227303295225285,-0.033179363757589286,"-11.23%"
"public retrofit.client.Client$Provider retrofit.RestAdapter$Builder.clientProvider",5510,1377,-4133,"-75.01%",0.5209416658787936,0.11575319435104237,-0.4051884715277513,"-77.78%"
"java.lang.Object[1]",2,11,9,"450.0%",0.00018908953389429895,0.0009246805648957633,0.0007355910310014644,"389.02%"
"java.lang.Object[0]",12,28,16,"133.33%",0.0011345372033657937,0.0023537323470073975,0.0012191951436416038,"107.46%"
"HEADERS",2591,169,-2422,"-93.48%",0.2449654911600643,0.014206455951580363,-0.23075903520848395,"-94.2%"
"BASIC",27980,930,-27050,"-96.68%",2.6453625791812425,0.07817753866845999,-2.5671850405127827,"-97.04%"
"public retrofit.converter.Converter retrofit.RestAdapter.converter",2500,2951,451,"18.04%",0.23636191736787368,0.2480665770006725,0.01170465963279882,"4.95%"
"retrofit.RestAdapter()",46920,10804,-36116,"-76.97%",4.436040465160254,0.9082044384667115,-3.5278360266935422,"-79.53%"
"retrofit.RestAdapter(retrofit.Server| retrofit.client.Client$Provider| java.util.concurrent.Executor| java.util.concurrent.Executor| retrofit.RequestInterceptor| retrofit.converter.Converter| retrofit.Profiler| retrofit.ErrorHandler| retrofit.RestAdapter$Log| retrofit.RestAdapter$LogLevel)",7791,7558,-233,"-2.99%",0.7365982792852416,0.6353396099529254,-0.1012586693323162,"-13.75%"
"public retrofit.Server retrofit.RestAdapter$Builder.server",4227,646,-3581,"-84.72%",0.39964072988560084,0.0543039677202421,-0.34533676216535875,"-86.41%"
"public retrofit.RestAdapter$Log retrofit.RestAdapter$Builder.log",3590,3474,-116,"-3.23%",0.3394157133402666,0.29203093476798925,-0.04738477857227735,"-13.96%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setLogLevel(retrofit.RestAdapter$LogLevel)",26602,33588,6986,"26.26%",2.5150798903280704,2.823470073974445,0.3083901836463747,"12.26%"
"public retrofit.ErrorHandler retrofit.RestAdapter.errorHandler",1823,3246,1423,"78.06%",0.1723551101446535,0.27286482851378613,0.10050971836913264,"58.32%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",57,76,19,"33.33%",0.00538905171598752,0.006388702084734364,0.0009996503687468442,"18.55%"
"public retrofit.client.Response retrofit.RestAdapter.logAndReplaceResponse(java.lang.String|retrofit.client.Response|long) throws java.io.IOException",466,435,-31,"-6.65%",0.04405786139737165,0.03656691324815064,-0.007490948149221015,"-17.0%"
"public retrofit.RequestInterceptor retrofit.RestAdapter$Builder.requestInterceptor",596,2015,1419,"238.09%",0.056348681100501084,0.16938466711499664,0.11303598601449555,"200.6%"
"public boolean retrofit.RestAdapter$LogLevel.log()",1069,4597,3528,"330.03%",0.10106835586650278,0.38643241425689306,0.28536405839039025,"282.35%"
"public static java.lang.String retrofit.RestAdapter.THREAD_PREFIX",1,4,3,"300.0%",9.454476694714947e-05,0.0003362474781439139,0.00024170271119676446,"255.65%"
"public retrofit.Profiler retrofit.RestAdapter.profiler",4536,2306,-2230,"-49.16%",0.42885506287227004,0.19384667114996637,-0.23500839172230367,"-54.8%"
"public retrofit.RestAdapter$LogLevel retrofit.RestAdapter$Builder.logLevel",1136,9769,8633,"759.95%",0.1074028552519618,0.8212004034969738,0.713797548245012,"664.6%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setProfiler(retrofit.Profiler)",451,474,23,"5.1%",0.04263968989316441,0.0398453261600538,-0.002794363733110615,"-6.55%"
"public retrofit.RestAdapter$Builder retrofit.RestAdapter$Builder.setRequestInterceptor(retrofit.RequestInterceptor)",1414,1079,-335,"-23.69%",0.13368630046326935,0.09070275722932078,-0.04298354323394857,"-32.15%"
"public java.util.concurrent.Executor retrofit.RestAdapter$Builder.httpExecutor",1591,3699,2108,"132.5%",0.1504207242129148,0.3109448554135844,0.1605241312006696,"106.72%"
"public java.lang.Object retrofit.RestAdapter$RestHandler.invoke(java.lang.Object|java.lang.reflect.Method|java.lang.Object[]) throws java.lang.Throwable",22,55,33,"150.0%",0.0020799848728372886,0.004623402824478816,0.002543417951641528,"122.28%"
"retrofit.client.Header[0]",57,76,19,"33.33%",0.00538905171598752,0.006388702084734364,0.0009996503687468442,"18.55%"
"public java.util.concurrent.Executor retrofit.RestAdapter.httpExecutor",2991,3288,297,"9.93%",0.2827833979389241,0.27639542703429726,-0.0063879709046268385,"-2.26%"
