Classes of objects created,Number of objects created(Original),Number of objects created(Modified),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original),Number of unique objects manipulated(Modified),Modified - Original,Percentage(Gain/Loss),Number of objects created(Original-Normalized),Number of objects created(Modified-Normalized),Modified - Original,Percentage(Gain/Loss),Number of unique objects manipulated(Original-Normalized),Number of unique objects manipulated(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
class [Lorg.jsoup.Connection$KeyVal;,1,1,0,"0.0%",1,1,0,"0.0%",3.96809650410698e-05,0.000146177459435755,0.0001064964943946852,"268.38%",3.96809650410698e-05,0.000146177459435755,0.0001064964943946852,"268.38%"
class java.lang.String,9563,640,-8923,"-93.31%",2,41,39,"1950.0%",0.3794690686877505,0.0935535740388832,-0.2859154946488673,"-75.35%",7.93619300821396e-05,0.005993275836865955,0.005913913906783815,"7451.83%"
class java.util.ArrayList,1,1,0,"0.0%",1,1,0,"0.0%",3.96809650410698e-05,0.000146177459435755,0.0001064964943946852,"268.38%",3.96809650410698e-05,0.000146177459435755,0.0001064964943946852,"268.38%"
class java.lang.Integer,21967,7073,-14894,"-67.8%",10,63,53,"530.0%",0.8716717590571803,1.0339131705890952,0.16224141153191485,"18.61%",0.000396809650410698,0.009209179944452566,0.008812370294041869,"2220.81%"
class java.util.LinkedHashMap$Entry,100,0,-100,"-INF%",2,0,-2,"-INF%",0.00396809650410698,0.0,-0.00396809650410698,"-INF%",7.93619300821396e-05,0.0,-7.93619300821396e-05,"-INF%"
class java.util.LinkedHashMap,10652,631,-10021,"-94.08%",7,16,9,"128.57%",0.4226816396174755,0.0922379769039614,-0.3304436627135141,"-78.18%",0.00027776675528748857,0.00233883935097208,0.0020610725956845917,"742.02%"
class org.jsoup.helper.HttpConnection$Response,50235,13550,-36685,"-73.03%",1233,511,-722,"-58.56%",1.9933732788381413,1.9807045753544803,-0.012668703483661004,"-0.64%",0.04892662989563906,0.07469668177167081,0.02577005187603175,"52.67%"
class java.lang.Boolean,14510,9633,-4877,"-33.61%",2,2,0,"0.0%",0.5757708027459227,1.408127466744628,0.8323566639987052,"144.56%",7.93619300821396e-05,0.00029235491887151,0.0002129929887893704,"268.38%"
class java.lang.Class,971,91,-880,"-90.63%",3,11,8,"266.67%",0.038530217054878774,0.013302148808653706,-0.025228068246225067,"-65.48%",0.00011904289512320939,0.001607952053793305,0.0014889091586700956,"1250.73%"
class java.nio.ByteBufferAsCharBufferB,0,336,336,"INF%",0,42,42,"INF%",0.0,0.04911562637041368,0.04911562637041368,"INF%",0.0,0.00613945329630171,0.00613945329630171,"INF%"
class java.lang.Float,0,286,286,"INF%",0,8,8,"INF%",0.0,0.04180675339862593,0.04180675339862593,"INF%",0.0,0.00116941967548604,0.00116941967548604,"INF%"
class java.nio.ByteBufferAsLongBufferL,0,2,2,"INF%",0,1,1,"INF%",0.0,0.00029235491887151,0.00029235491887151,"INF%",0.0,0.000146177459435755,0.000146177459435755,"INF%"
class java.nio.HeapByteBuffer,0,25467,25467,"INF%",0,521,521,"INF%",0.0,3.722701359450373,3.722701359450373,"INF%",0.0,0.07615845636602836,0.07615845636602836,"INF%"
class java.nio.ByteBufferAsShortBufferL,0,75,75,"INF%",0,2,2,"INF%",0.0,0.010963309457681626,0.010963309457681626,"INF%",0.0,0.00029235491887151,0.00029235491887151,"INF%"
class java.lang.Byte,0,133,133,"INF%",0,5,5,"INF%",0.0,0.019441602104955415,0.019441602104955415,"INF%",0.0,0.000730887297178775,0.000730887297178775,"INF%"
class java.nio.DirectShortBufferS,0,27,27,"INF%",0,27,27,"INF%",0.0,0.003946791404765385,0.003946791404765385,"INF%",0.0,0.003946791404765385,0.003946791404765385,"INF%"
class java.nio.ByteBufferAsLongBufferRB,0,10,10,"INF%",0,2,2,"INF%",0.0,0.00146177459435755,0.00146177459435755,"INF%",0.0,0.00029235491887151,0.00029235491887151,"INF%"
class java.nio.ByteBufferAsShortBufferRB,0,18,18,"INF%",0,1,1,"INF%",0.0,0.00263119426984359,0.00263119426984359,"INF%",0.0,0.000146177459435755,0.000146177459435755,"INF%"
class java.lang.Long,0,112,112,"INF%",0,11,11,"INF%",0.0,0.01637187545680456,0.01637187545680456,"INF%",0.0,0.001607952053793305,0.001607952053793305,"INF%"
class java.nio.DirectIntBufferS,0,33,33,"INF%",0,33,33,"INF%",0.0,0.004823856161379915,0.004823856161379915,"INF%",0.0,0.004823856161379915,0.004823856161379915,"INF%"
